alpha,Mach,n_points,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2,801,28,0.14703406385963197,0.003294094342893235,0.0006588188685786471,0.15200706053118798,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,29,0.33948597591931,0.004891594842151759,0.000978318968430352,0.15381261253412354,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,30,0.1402421430578575,0.0032239490085772815,0.0006447898017154564,0.15635509802054404,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,31,0.34645307531947694,0.004935100151174235,0.000987020030234847,0.15835016298885363,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,32,0.13345433874219895,0.003152056910847569,0.0006304113821695139,0.16087247651142245,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,33,0.3534264808840863,0.004977184063684154,0.000995436812736831,0.16306569903259885,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,34,0.12667046111141475,0.0030781665597106695,0.000615633311942134,0.16554533328661336,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,35,0.36040602608811234,0.005017799398303198,0.0010035598796606395,0.16794495632907358,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,36,0.11989031631124615,0.003001978556780633,0.0006003957113561267,0.1703609778882568,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,37,0.3673915205492468,0.0050569085739883895,0.0010113817147976779,0.1729747301434577,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,38,0.11311370631428662,0.0029231343957784985,0.0005846268791556997,0.17530786112146143,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,39,0.37438275032747365,0.005094485424917215,0.0010188970849834432,0.17814284025346225,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,40,0.10634042872949209,0.0028412016297582362,0.0005682403259516473,0.18037553233175319,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,41,0.38137947850018067,0.00513051688387466,0.001026103376774932,0.1834380805357221,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,42,0.09957027644090158,0.002755653780569247,0.0005511307561138494,0.1855545924837516,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,43,0.38838144598639296,0.005165004476179348,0.0010330008952358697,0.18885015926498505,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,44,0.09280303713220045,0.002665842547830994,0.0005331685095661988,0.19083664974560088,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,45,0.3953883725717312,0.005197965568652548,0.0010395931137305097,0.19436963470668048,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,46,0.08603849250886371,0.002570958592058151,0.0005141917184116302,0.19621428438653582,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,47,0.40239995807709433,0.005229434332186562,0.0010458868664373125,0.1999878493443964,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,48,0.07927641722274277,0.0024699744816334256,0.0004939948963266852,0.20168103124986014,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,49,0.40941588359247455,0.005259462399790662,0.0010518924799581325,0.2056968650554959,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,50,0.0725165772405145,0.0023615590780498197,0.00047231181560996395,0.20723139142853064,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,51,0.4164358127021969,0.005288119214840278,0.0010576238429680558,0.21148940076882233,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,52,0.06575872743480635,0.0022439437593759514,0.0004487887518751903,0.21286089250561432,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,53,0.4234593926173391,0.005315492097519348,0.0010630984195038697,0.21735877351025637,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
