epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
861,25.694538116455078,0.021016709506511688,2.6845186766877305e-06,0.0,0.0,0.4618065655231476,0.9976381659507751,3.833261507679708e-05,9.639000708716594e-09,0.0,0.0013500414788722992,0.1522303968667984,0.0,0.0,0.5864130258560181,0.0,4.424370765686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.694538116455078,0,,
862,25.649232864379883,0.02419600449502468,2.7854432573803933e-06,0.0,0.0,0.46119993925094604,0.9976036548614502,3.8048481656005606e-05,2.1957844431597096e-09,0.0,0.0003711639146786183,0.23677289485931396,0.0,0.0,0.5765153765678406,0.0,4.416266918182373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.649232864379883,0,,
863,25.64904022216797,0.022275935858488083,2.860774202417815e-06,0.0,0.0,0.460600346326828,0.9974199533462524,3.613613807829097e-05,8.114803939918147e-09,0.0,0.008097318932414055,0.37697845697402954,0.0,0.0,0.5657800436019897,0.0,4.406773090362549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.64904022216797,0,,
864,25.356237411499023,0.027745312079787254,2.9036023079243023e-06,0.0,0.0,0.45999276638031006,0.9973912835121155,3.288798689027317e-05,9.728418071119904e-09,0.0,0.0033320027869194746,0.24255798757076263,0.0,0.0,0.5540774464607239,0.0,4.396421432495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.356237411499023,0,,
865,25.145837783813477,0.026014570146799088,2.9346697374421638e-06,0.0,0.0,0.4594240188598633,0.9973720908164978,2.826803938660305e-05,1.0581243346796665e-11,0.0,0.003500036196783185,0.2078624963760376,0.0,0.0,0.5408784747123718,0.0,4.38603401184082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.145837783813477,0,,
866,25.094482421875,0.028647031635046005,2.9569773687398992e-06,0.0,0.0,0.4589060842990875,0.9972828030586243,2.268395655846689e-05,6.732328916569941e-09,0.0,0.0019375833217054605,0.34391820430755615,0.0,0.0,0.526117205619812,0.0,4.375981330871582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.094482421875,0,,
867,24.723636627197266,0.02689121663570404,2.952052000182448e-06,0.0,0.0,0.4584331214427948,0.9972597360610962,1.672784856054932e-05,1.8288133674104756e-08,0.0,4.612949487636797e-05,0.17343898117542267,0.0,0.0,0.5104548335075378,0.0,4.366086006164551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.723636627197266,0,,
868,24.565147399902344,0.028676167130470276,2.952388513222104e-06,0.0,0.0,0.45803937315940857,0.9971728324890137,1.0908745025517419e-05,2.4890317362746828e-08,0.0,0.002505851909518242,0.20942111313343048,0.0,0.0,0.49467313289642334,0.0,4.355993270874023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.565147399902344,0,,
869,24.32813262939453,0.029309649020433426,2.934055373771116e-06,0.0,0.0,0.45772093534469604,0.9971857666969299,5.923850039835088e-06,1.765544332954505e-08,0.0,0.0016896113520488143,0.164634570479393,0.0,0.0,0.4797905385494232,0.0,4.345264434814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.32813262939453,0,,
870,24.17725944519043,0.031940896064043045,2.9312977858353406e-06,0.0,0.0,0.4575020968914032,0.9971197247505188,2.2725630515196826e-06,8.041352472787366e-09,0.0,0.001982610672712326,0.19088268280029297,0.0,0.0,0.4664730429649353,0.0,4.333627223968506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.17725944519043,0,,
871,23.93865966796875,0.03000698983669281,2.92047343464219e-06,0.0,0.0,0.4573742151260376,0.9971475601196289,3.053134491892706e-07,5.751503717732476e-10,0.0,1.505784780420072e-06,0.12241656333208084,0.0,0.0,0.4548972547054291,0.0,4.321033954620361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.93865966796875,0,,
872,23.790374755859375,0.029541537165641785,2.915384584412095e-06,0.0,0.0,0.4573429226875305,0.9970768690109253,1.6634555777272908e-07,4.94104535064821e-09,0.0,0.0016057330649346113,0.12482347339391708,0.0,0.0,0.4447545111179352,0.0,4.308467864990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.790374755859375,0,,
873,23.699073791503906,0.026062220335006714,2.915996446972713e-06,0.0,0.0,0.4574021100997925,0.9970691204071045,1.8466402025296702e-06,2.0270165990154965e-08,0.0,0.002796720014885068,0.1746004968881607,0.0,0.0,0.43572667241096497,0.0,4.296327590942383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.699073791503906,0,,
874,23.654605865478516,0.029594965279102325,2.9193893169576768e-06,0.0,0.0,0.45752695202827454,0.9971705675125122,5.139441327628447e-06,5.633825697626271e-11,0.0,0.0029890169389545918,0.25153428316116333,0.0,0.0,0.4276616871356964,0.0,4.2851386070251465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.654605865478516,0,,
875,23.394636154174805,0.025665562599897385,2.909287104557734e-06,0.0,0.0,0.4577035903930664,0.997138261795044,9.81194170890376e-06,2.729436943127439e-08,0.0,0.0014073281781747937,0.1053863912820816,0.0,0.0,0.4208419919013977,0.0,4.275076866149902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.394636154174805,0,,
876,23.32225799560547,0.030895739793777466,2.907183898059884e-06,0.0,0.0,0.4579373598098755,0.9971495866775513,1.5671101209591143e-05,3.0256183669585823e-10,0.0,0.00011651937529677525,0.11782617121934891,0.0,0.0,0.4155159890651703,0.0,4.266138076782227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.32225799560547,0,,
877,23.257789611816406,0.029565978795289993,2.903863332903711e-06,0.0,0.0,0.45822542905807495,0.9972470998764038,2.2433168851421215e-05,9.965956948576604e-09,0.0,1.3090606376664482e-10,0.12259869277477264,0.0,0.0,0.4119196832180023,0.0,4.25806999206543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.257789611816406,0,,
878,23.300067901611328,0.030797617509961128,2.908239594034967e-06,0.0,0.0,0.45856544375419617,0.9972274303436279,2.9919063308625482e-05,2.5239199175075555e-08,0.0,0.000700213189702481,0.21229620277881622,0.0,0.0,0.41003647446632385,0.0,4.25036096572876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.300067901611328,0,,
879,23.187671661376953,0.02840881049633026,2.8882805054308847e-06,0.0,0.0,0.45893001556396484,0.997256875038147,3.791600829572417e-05,1.703002361352901e-08,0.0,0.004073913674801588,0.13404223322868347,0.0,0.0,0.4098326861858368,0.0,4.2419843673706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.187671661376953,0,,
880,23.252994537353516,0.026538584381341934,2.8764513899659505e-06,0.0,0.0,0.45932355523109436,0.9972706437110901,4.6145240048645064e-05,1.0258853766487164e-09,0.0,0.0036032777279615402,0.22767195105552673,0.0,0.0,0.41074344515800476,0.0,4.233110427856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.252994537353516,0,,
881,23.096256256103516,0.030006341636180878,2.8588603981916094e-06,0.0,0.0,0.4597126841545105,0.9973049759864807,5.429310112958774e-05,1.5554421750607617e-08,0.0,0.00027188099920749664,0.08925776183605194,0.0,0.0,0.4125598073005676,0.0,4.223842620849609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.096256256103516,0,,
882,23.24951171875,0.028838295489549637,2.848871645255713e-06,0.0,0.0,0.4601188600063324,0.9973496198654175,6.210871652001515e-05,1.3172279933471032e-10,0.0,0.000619900762103498,0.25597473978996277,0.0,0.0,0.41486358642578125,0.0,4.214802265167236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.24951171875,0,,
883,23.230712890625,0.027525726705789566,2.825128603944904e-06,0.0,0.0,0.4605005383491516,0.9973474740982056,6.921806198079139e-05,6.82320067113551e-09,0.0,0.0027695803437381983,0.24346007406711578,0.0,0.0,0.4174637198448181,0.0,4.206425189971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.230712890625,0,,
884,23.169843673706055,0.02982235886156559,2.7869803034263896e-06,0.0,0.0,0.4608457088470459,0.9974655508995056,7.511891453759745e-05,1.421554429725802e-08,0.0,0.0011913642520084977,0.18884789943695068,0.0,0.0,0.42003560066223145,0.0,4.198119640350342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.169843673706055,0,,
885,23.110279083251953,0.02522137388586998,2.7563587536860723e-06,0.0,0.0,0.4611762762069702,0.9974178075790405,7.992443715920672e-05,3.414308558102874e-10,0.0,0.0002713879803195596,0.13837994635105133,0.0,0.0,0.4219287037849426,0.0,4.192427158355713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.110279083251953,0,,
886,23.178346633911133,0.024762986227869987,2.7273488285572967e-06,0.0,0.0,0.4614647626876831,0.997523307800293,8.311126293847337e-05,8.827724329307785e-09,0.0,0.0011813896708190441,0.2117166370153427,0.0,0.0,0.4229426681995392,0.0,4.188349723815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.178346633911133,0,,
887,23.12204933166504,0.023123562335968018,2.701933908610954e-06,0.0,0.0,0.46171319484710693,0.9974939823150635,8.53217497933656e-05,1.70694498535795e-08,0.0,2.3074253476806916e-05,0.16782422363758087,0.0,0.0,0.422874391078949,0.0,4.1860671043396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.12204933166504,0,,
888,23.227069854736328,0.02449704334139824,2.6698260171542643e-06,0.0,0.0,0.4618970453739166,0.9975101947784424,8.59564752317965e-05,8.885598035135445e-09,0.0,0.00031102795037440956,0.28367850184440613,0.0,0.0,0.42190003395080566,0.0,4.185327053070068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.227069854736328,0,,
889,23.149240493774414,0.030639607459306717,2.6232814889226574e-06,0.0,0.0,0.46201956272125244,0.9974868893623352,8.549025369575247e-05,5.3890500950615206e-09,0.0,0.001203071209602058,0.21314282715320587,0.0,0.0,0.4202401041984558,0.0,4.185873031616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.149240493774414,0,,
890,23.229339599609375,0.025218352675437927,2.5717142762005096e-06,0.0,0.0,0.46212780475616455,0.9975793957710266,8.399646321777254e-05,1.971791174781856e-09,0.0,0.0035270408261567354,0.31173083186149597,0.0,0.0,0.4182286858558655,0.0,4.186992168426514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.229339599609375,0,,
891,23.031230926513672,0.029057372361421585,2.498243475201889e-06,0.0,0.0,0.4621838331222534,0.9975823760032654,8.176182745955884e-05,3.317876182129531e-11,0.0,5.651419633068144e-05,0.12973786890506744,0.0,0.0,0.4160824716091156,0.0,4.188222885131836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.031230926513672,0,,
892,23.236286163330078,0.027223244309425354,2.443323865009006e-06,0.0,0.0,0.46225112676620483,0.9975530505180359,7.881150668254122e-05,5.0233914805630775e-09,0.0,0.007832343690097332,0.34777960181236267,0.0,0.0,0.413604199886322,0.0,4.189681053161621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.236286163330078,0,,
893,23.029727935791016,0.026632986962795258,2.3750865238980623e-06,0.0,0.0,0.46229878067970276,0.9976224899291992,7.602044206578285e-05,1.607385691215768e-08,0.0,2.7577101718634367e-05,0.16900616884231567,0.0,0.0,0.4111109972000122,0.0,4.1910295486450195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.029727935791016,0,,
894,23.008819580078125,0.02588026598095894,2.307445583937806e-06,0.0,0.0,0.46232399344444275,0.9975935220718384,7.223719876492396e-05,3.799293935013992e-10,0.0,3.826554893748835e-05,0.16924916207790375,0.0,0.0,0.4085601270198822,0.0,4.192310333251953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.008819580078125,0,,
895,23.11295509338379,0.028019044548273087,2.2574342892767163e-06,0.0,0.0,0.4623611271381378,0.9976010322570801,6.815967935835943e-05,8.937047546453414e-09,0.0,0.000962096091825515,0.2912338376045227,0.0,0.0,0.40589284896850586,0.0,4.193739414215088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.11295509338379,0,,
896,22.977502822875977,0.024732090532779694,2.19686990021728e-06,0.0,0.0,0.46239033341407776,0.9976570010185242,6.464102625614032e-05,4.882691584384702e-09,0.0,6.153345020720735e-05,0.17932933568954468,0.0,0.0,0.4033648371696472,0.0,4.195192337036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,22.977502822875977,0,,
897,22.991939544677734,0.026010651141405106,2.1534365259867627e-06,0.0,0.0,0.46242526173591614,0.9976598620414734,6.0364240198396146e-05,1.7484620418173336e-09,0.0,0.0002478504611644894,0.21130938827991486,0.0,0.0,0.40071654319763184,0.0,4.197052478790283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,22.991939544677734,0,,
898,23.05889892578125,0.029468528926372528,2.1144692254893016e-06,0.0,0.0,0.4624643921852112,0.9976178407669067,5.615355621557683e-05,1.8943204338484065e-08,0.0,0.0012283955002203584,0.29160284996032715,0.0,0.0,0.39807263016700745,0.0,4.199226379394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.05889892578125,0,,
899,22.974472045898438,0.02499861642718315,2.0738368675665697e-06,0.0,0.0,0.4625208079814911,0.9976463913917542,5.270009933155961e-05,5.396358027098813e-09,0.0,0.00029990385519340634,0.2285856455564499,0.0,0.0,0.39546310901641846,0.0,4.201723098754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,22.974472045898438,0,,
900,22.875164031982422,0.02916131727397442,2.037933427345706e-06,0.0,0.0,0.4625755250453949,0.9976534247398376,4.875443846685812e-05,3.377246537983325e-10,0.0,4.17030714743305e-05,0.1400333195924759,0.0,0.0,0.39294078946113586,0.0,4.204348564147949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,0.0015545657411131265,0.0015545657411131265,0.14617702597775628,0.14617702597775628,0.9100298795876112,0.9100298795876112,0.777788665424945,0.777788665424945,0.49554111603918993,0.49554111603918993,10.51768970489502,10.51768970489502,0.777788665424945,0.49554111603918993,10.51768970489502,40.751734265801986,1,0.85,0.85
901,13.620504379272461,0.025480195879936218,2.01739271687984e-06,0.0,0.0,0.4626696705818176,0.9976944923400879,4.50390980404336e-05,9.39693739487879e-11,0.0,0.0031130437273532152,0.19535650312900543,0.0,0.0,0.390359491109848,0.0,1.8834205865859985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.620504379272461,0,,
902,13.699199676513672,0.026661353185772896,2.001511575144832e-06,0.0,0.0,0.4627920091152191,0.9976867437362671,4.137622454436496e-05,3.912962454055702e-10,0.0,0.0037693209014832973,0.29817891120910645,0.0,0.0,0.38758230209350586,0.0,1.8838459253311157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.699199676513672,0,,
903,13.749781608581543,0.02537628635764122,1.9758890630328096e-06,0.0,0.0,0.4629286229610443,0.9976968765258789,3.794040821958333e-05,7.45241202082525e-09,0.0,0.00386303523555398,0.381613552570343,0.0,0.0,0.3851301968097687,0.0,1.882023811340332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.749781608581543,0,,
904,13.48077392578125,0.02859450876712799,1.9406404589972226e-06,0.0,0.0,0.4630695879459381,0.9977652430534363,3.436292172409594e-05,1.1582956815914258e-08,0.0,0.0002794910396914929,0.144622802734375,0.0,0.0,0.38334351778030396,0.0,1.878517746925354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.48077392578125,0,,
905,13.47669792175293,0.0229897852987051,1.9269846234237775e-06,0.0,0.0,0.4632822275161743,0.9977584481239319,3.1840274459682405e-05,4.707871870124336e-10,0.0,0.0003754408098757267,0.18098171055316925,0.0,0.0,0.38172873854637146,0.0,1.8737730979919434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.47669792175293,0,,
906,13.509624481201172,0.025693420320749283,1.927970743054175e-06,0.0,0.0,0.4635423719882965,0.9977733492851257,2.991112705785781e-05,2.5838964301527767e-09,0.0,0.0004102931416127831,0.2508114278316498,0.0,0.0,0.3800696134567261,0.0,1.8679405450820923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.509624481201172,0,,
907,13.560358047485352,0.02171488106250763,1.9321057607157854e-06,0.0,0.0,0.4638429582118988,0.9978700280189514,2.8543328880914487e-05,9.767777697788915e-09,0.0,0.0037743295542895794,0.34759634733200073,0.0,0.0,0.3781411349773407,0.0,1.8612911701202393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.560358047485352,0,,
908,13.595656394958496,0.02330058254301548,1.9276849343441427e-06,0.0,0.0,0.46414539217948914,0.9978958964347839,2.7312362362863496e-05,1.6766499300047144e-08,0.0,3.513146657496691e-05,0.27673837542533875,0.0,0.0,0.37617814540863037,0.0,1.8931913375854492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.595656394958496,0,,
909,13.541069030761719,0.022165650501847267,1.9226258700655308e-06,0.0,0.0,0.46446847915649414,0.9979775547981262,2.683359525690321e-05,6.708821942424947e-09,0.0,2.5518240818200866e-06,0.27106359601020813,0.0,0.0,0.3745434284210205,0.0,1.8852306604385376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.541069030761719,0,,
910,13.530964851379395,0.021980127319693565,1.9097708445769968e-06,0.0,0.0,0.4647972285747528,0.9979626536369324,2.6594749215291813e-05,3.6495231836575215e-10,0.0,6.235047476366162e-05,0.30560508370399475,0.0,0.0,0.37334972620010376,0.0,1.877008318901062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.530964851379395,0,,
911,13.399900436401367,0.0225246399641037,1.8971436475112569e-06,0.0,0.0,0.4651328921318054,0.997938871383667,2.64485406660242e-05,5.739444031149787e-09,0.0,0.0011527566239237785,0.21537625789642334,0.0,0.0,0.37254321575164795,0.0,1.8683319091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.399900436401367,0,,
912,13.688231468200684,0.02335824817419052,1.8898961116065038e-06,0.0,0.0,0.46548181772232056,0.9980079531669617,2.6074894776684232e-05,1.5078053250405787e-09,0.0,0.009511798620223999,0.5379616618156433,0.0,0.0,0.37188026309013367,0.0,1.8590145111083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.688231468200684,0,,
913,13.261886596679688,0.02200552448630333,1.8559200043455348e-06,0.0,0.0,0.46579816937446594,0.9980807900428772,2.5952105715987273e-05,1.0899711355705222e-08,0.0,0.0010221356060355902,0.16007183492183685,0.0,0.0,0.3716752529144287,0.0,1.849767804145813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.261886596679688,0,,
