epoch,loss,loss_pde,loss_bc,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
3798,0.008025333285331726,0.004893818870186806,0.0002796200569719076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.706273416057229e-05,3.0000009536743164,0.3098047077655792,,,,,,,,,,,,,,,,
3799,0.014615494757890701,0.011491178534924984,0.00028500257758423686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4858024668646976e-05,3.0000009536743164,0.31216737627983093,,,,,,,,,,,,,,,,
3800,0.010288489051163197,0.004679013509303331,0.0005229153903201222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606419239891693e-05,3.0000009536743164,0.31232205033302307,0.0039484325675513895,0.022595271705082357,0.12423867501202768,2.124650975933176,0.26569884826817025,1.1910097018433699,0.21883357013407861,0.9640650413930126,0.1079695775144099,0.5784365624907625,2.2272754669189476,15.034109401702878,0.8691215512965345,3.0,0.05,0.85
3801,0.01594816893339157,0.0032307293731719255,0.001220528967678547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010242989083053544,3.0000009536743164,0.3166159689426422,,,,,,,,,,,,,,,,
3802,0.017717845737934113,0.0034872437827289104,0.0013623135164380074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012149343820055947,3.0000009536743164,0.3110233545303345,,,,,,,,,,,,,,,,
3803,0.009527974762022495,0.0026117805391550064,0.0006107353838160634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016176808276213706,3.0000009536743164,0.31443050503730774,,,,,,,,,,,,,,,,
3804,0.007142435759305954,0.004802288021892309,0.00018687595729716122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.427763143321499e-05,3.0000009536743164,0.31858235597610474,,,,,,,,,,,,,,,,
3805,0.0049956063739955425,0.0011683953925967216,0.00029625894967466593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017292436677962542,3.0000009536743164,0.3115750849246979,,,,,,,,,,,,,,,,
3806,0.00944467168301344,0.0036556320264935493,0.000477431109175086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020294575369916856,3.0000009536743164,0.3144272565841675,,,,,,,,,,,,,,,,
3807,0.006973628886044025,0.001266655744984746,0.0005206951173022389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010000451584346592,3.0000009536743164,0.31588417291641235,,,,,,,,,,,,,,,,
3808,0.00814111903309822,0.002557649277150631,0.0004845670482609421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014755988377146423,3.0000009536743164,0.31142956018447876,,,,,,,,,,,,,,,,
3809,0.007477777544409037,0.001849968684837222,0.000504201918374747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011715784057741985,3.0000009536743164,0.31048280000686646,,,,,,,,,,,,,,,,
3810,0.008402588777244091,0.0029945075511932373,0.0004842554044444114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001131054013967514,3.0000009536743164,0.31135955452919006,,,,,,,,,,,,,,,,
3811,0.007654660381376743,0.0037050361279398203,0.0003435618709772825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010280105198035017,3.0000009536743164,0.3117012679576874,,,,,,,,,,,,,,,,
3812,0.005617345683276653,0.0016054755542427301,0.0003433667588979006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011564044689293951,3.0000009536743164,0.30603447556495667,,,,,,,,,,,,,,,,
3813,0.01441518310457468,0.005507308058440685,0.0008203629986383021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014084896247368306,3.0000009536743164,0.3104492127895355,,,,,,,,,,,,,,,,
3814,0.013462670147418976,0.0032678095158189535,0.0009598395554348826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001192928320961073,3.0000009536743164,0.30992797017097473,,,,,,,,,,,,,,,,
3815,0.012721970677375793,0.004249546676874161,0.0007988292491063476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.682623203843832e-05,3.0000009536743164,0.30725979804992676,,,,,,,,,,,,,,,,
3816,0.009758548811078072,0.003056264016777277,0.0006291729514487088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.211100066546351e-05,3.0000009536743164,0.3065130412578583,,,,,,,,,,,,,,,,
3817,0.009599337354302406,0.0023999919649213552,0.0006700376397930086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.979378955904394e-05,3.0000009536743164,0.31181061267852783,,,,,,,,,,,,,,,,
3818,0.011603345163166523,0.002263653790578246,0.0008432562462985516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018142569751944393,3.0000009536743164,0.3067771792411804,,,,,,,,,,,,,,,,
3819,0.016673333942890167,0.004375046119093895,0.0011761480709537864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107361345726531,3.0000009536743164,0.3079836666584015,,,,,,,,,,,,,,,,
3820,0.014910941943526268,0.003958058077841997,0.001042054733261466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001064672542270273,3.0000009536743164,0.3094775378704071,,,,,,,,,,,,,,,,
3821,0.022725673392415047,0.0029675380792468786,0.0019285074668005109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.461180889047682e-05,3.0000009536743164,0.30925309658050537,,,,,,,,,,,,,,,,
3822,0.03938756883144379,0.007079499773681164,0.003182366257533431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.688101999927312e-05,3.0000009536743164,0.30891329050064087,,,,,,,,,,,,,,,,
3823,0.016662320122122765,0.00244560232385993,0.0013663654681295156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011061230179620907,3.0000009536743164,0.30855855345726013,,,,,,,,,,,,,,,,
3824,0.005402033682912588,0.003216187469661236,0.00018015116802416742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686686876695603e-05,3.0000009536743164,0.3087727129459381,,,,,,,,,,,,,,,,
3825,0.007740052416920662,0.0013416550355032086,0.0006024391041137278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.480128260795027e-05,3.0000009536743164,0.30925634503364563,,,,,,,,,,,,,,,,
3826,0.013106121681630611,0.005233537405729294,0.0007382783805951476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79601318249479e-05,3.0000009536743164,0.3098209798336029,,,,,,,,,,,,,,,,
3827,0.010723534040153027,0.004623182117938995,0.0005615535192191601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69633983913809e-05,3.0000009536743164,0.30718740820884705,,,,,,,,,,,,,,,,
3828,0.008275028318166733,0.0028623356483876705,0.000475763576105237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013101132935844362,3.0000009536743164,0.3104200065135956,,,,,,,,,,,,,,,,
3829,0.006737657822668552,0.002731362823396921,0.00034967856481671333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010190182365477085,3.0000009536743164,0.31007450819015503,,,,,,,,,,,,,,,,
3830,0.006097695790231228,0.003859411459416151,0.00018309061124455184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.147559856297448e-05,3.0000009536743164,0.30847734212875366,,,,,,,,,,,,,,,,
3831,0.004420470912009478,0.0013378874864429235,0.00024769234005361795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012113201955799013,3.0000009536743164,0.3095126450061798,,,,,,,,,,,,,,,,
3832,0.010938141494989395,0.00805428996682167,0.00025132211158052087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412611739709973e-05,3.0000009536743164,0.3105665147304535,,,,,,,,,,,,,,,,
3833,0.004694452043622732,0.0010779749136418104,0.00031884718919172883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560110291000456e-05,3.0000009536743164,0.3098164498806,,,,,,,,,,,,,,,,
3834,0.009939831681549549,0.006414081435650587,0.00030687483376823366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.140041947830468e-05,3.0000009536743164,0.3088604211807251,,,,,,,,,,,,,,,,
3835,0.002764238743111491,0.0009118640446104109,0.0001345678756479174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010133921750821173,3.0000009536743164,0.31121957302093506,,,,,,,,,,,,,,,,
3836,0.007124648429453373,0.005042607896029949,0.00014933459169697016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001177389349322766,3.0000009536743164,0.3106858432292938,,,,,,,,,,,,,,,,
3837,0.003472294192761183,0.0008660720195621252,0.00020972589845769107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010179264063481241,3.0000009536743164,0.3091296851634979,,,,,,,,,,,,,,,,
3838,0.010212395340204239,0.006336159538477659,0.00033775833435356617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.973048872780055e-05,3.0000009536743164,0.31133949756622314,,,,,,,,,,,,,,,,
3839,0.005085436161607504,0.001880720374174416,0.00026158831315115094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011776659812312573,3.0000009536743164,0.3107282817363739,,,,,,,,,,,,,,,,
3840,0.004641109146177769,0.00329935853369534,8.948753384174779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93750402610749e-05,3.0000009536743164,0.30983778834342957,,,,,,,,,,,,,,,,
3841,0.0018877906259149313,0.0006657748017460108,4.978310244041495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014483695849776268,3.0000009536743164,0.3099232017993927,,,,,,,,,,,,,,,,
3842,0.006661651656031609,0.004451727028936148,0.0001621911651454866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011760255438275635,3.0000009536743164,0.31059837341308594,,,,,,,,,,,,,,,,
3843,0.007003272883594036,0.004903619177639484,0.00017270314856432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.452443242073059e-05,3.0000009536743164,0.31019237637519836,,,,,,,,,,,,,,,,
3844,0.004180074669420719,0.000903446227312088,0.000273360958090052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010860378097277135,3.0000009536743164,0.3084503710269928,,,,,,,,,,,,,,,,
3845,0.0054772160947322845,0.0023350524716079235,0.0002553107915446162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001178112142952159,3.0000009536743164,0.3108329474925995,,,,,,,,,,,,,,,,
3846,0.0032082279212772846,0.00121412449516356,0.00014865415869280696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010151241440325975,3.0000009536743164,0.3103228509426117,,,,,,,,,,,,,,,,
3847,0.008920512162148952,0.006469834130257368,0.0001835426955949515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001230501802638173,3.0000009536743164,0.3092986047267914,,,,,,,,,,,,,,,,
3848,0.017454078420996666,0.015848688781261444,0.00010869061225093901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010369679512223229,3.0000009536743164,0.3113398551940918,,,,,,,,,,,,,,,,
3849,0.004885091912001371,0.001982786227017641,0.00023639551363885403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010767007188405842,3.0000009536743164,0.3155413866043091,,,,,,,,,,,,,,,,
3850,0.013135414570569992,0.0059683676809072495,0.0006438856944441795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014563801232725382,3.0000009536743164,0.3129367530345917,,,,,,,,,,,,,,,,
3851,0.010662391781806946,0.005154251586645842,0.00047314268886111677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001553428010083735,3.0000009536743164,0.31615540385246277,,,,,,,,,,,,,,,,
3852,0.0059934500604867935,0.0019475268200039864,0.0003402516304049641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001286814222112298,3.0000009536743164,0.318655401468277,,,,,,,,,,,,,,,,
3853,0.00792311318218708,0.0028540119528770447,0.00041971731116063893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017438553913962096,3.0000009536743164,0.3162657618522644,,,,,,,,,,,,,,,,
3854,0.0033729099668562412,0.000870849471539259,0.00015681589138694108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018678030755836517,3.0000009536743164,0.3158297538757324,,,,,,,,,,,,,,,,
3855,0.004425399471074343,0.002498095855116844,9.656555630499497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001923295931192115,3.0000009536743164,0.3172588348388672,,,,,,,,,,,,,,,,
3856,0.00485334824770689,0.0013592989416792989,0.0002815424813888967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013572485477197915,3.0000009536743164,0.31637024879455566,,,,,,,,,,,,,,,,
3857,0.0061141434125602245,0.0019146024715155363,0.00034707816666923463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001457518810639158,3.0000009536743164,0.31231003999710083,,,,,,,,,,,,,,,,
3858,0.003407738171517849,0.0010847614612430334,0.00015502414316870272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015454708773177117,3.0000009536743164,0.3112236559391022,,,,,,,,,,,,,,,,
3859,0.004186872858554125,0.00198807823471725,0.00016734853852540255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010506183025427163,3.0000009536743164,0.3127686381340027,,,,,,,,,,,,,,,,
3860,0.004548152908682823,0.0021148957312107086,0.00015727555728517473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017210026271641254,3.0000009536743164,0.3085428476333618,,,,,,,,,,,,,,,,
3861,0.004568010102957487,0.002942949067801237,0.0001051518484018743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011470849858596921,3.0000009536743164,0.30667611956596375,,,,,,,,,,,,,,,,
3862,0.006378835067152977,0.004327734466642141,0.00012917170533910394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015187676763162017,3.0000009536743164,0.3081039786338806,,,,,,,,,,,,,,,,
3863,0.00963592529296875,0.007799338083714247,0.000126630999147892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011405532131902874,3.0000009536743164,0.3066028356552124,,,,,,,,,,,,,,,,
3864,0.006299643777310848,0.0018635201267898083,0.0003925875062122941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010204971476923674,3.0000009536743164,0.3070201575756073,,,,,,,,,,,,,,,,
3865,0.00953587330877781,0.004297558218240738,0.00046655628830194473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011455046478658915,3.0000009536743164,0.30573636293411255,,,,,,,,,,,,,,,,
3866,0.004371887072920799,0.002014476340264082,0.000186653618584387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81749253696762e-05,3.0000009536743164,0.30924779176712036,,,,,,,,,,,,,,,,
3867,0.00486704520881176,0.00293325656093657,0.00011184548930032179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016306676843669266,3.0000009536743164,0.30888888239860535,,,,,,,,,,,,,,,,
3868,0.0035991433542221785,0.001773604191839695,0.0001293632376473397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001063813324435614,3.0000009536743164,0.30500343441963196,,,,,,,,,,,,,,,,
3869,0.008448192849755287,0.004160489421337843,0.0003388631739653647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017981429118663073,3.0000009536743164,0.3095279335975647,,,,,,,,,,,,,,,,
3870,0.010462144389748573,0.0032474882900714874,0.0006432882510125637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015635474119335413,3.0000009536743164,0.309406042098999,,,,,,,,,,,,,,,,
3871,0.010223382152616978,0.004235547035932541,0.0005487976013682783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.997162851504982e-05,3.0000009536743164,0.3099607229232788,,,,,,,,,,,,,,,,
3872,0.006827269680798054,0.0022535305470228195,0.0003832676447927952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014821250806562603,3.0000009536743164,0.30872026085853577,,,,,,,,,,,,,,,,
3873,0.00548831420019269,0.0021731138695031404,0.00024165489594452083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017973023932427168,3.0000009536743164,0.30913814902305603,,,,,,,,,,,,,,,,
3874,0.003566326340660453,0.0014876413624733686,0.00014160873251967132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013251951895654202,3.0000009536743164,0.3106282949447632,,,,,,,,,,,,,,,,
3875,0.0061308941803872585,0.0035794912837445736,0.00016895277076400816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017237506108358502,3.0000009536743164,0.308260440826416,,,,,,,,,,,,,,,,
3876,0.0032448219135403633,0.0010211396729573607,0.00016099945059977472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001227375032613054,3.0000009536743164,0.30881690979003906,,,,,,,,,,,,,,,,
3877,0.004857469350099564,0.002766883699223399,0.00014103029388934374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013605650747194886,3.0000009536743164,0.3089855909347534,,,,,,,,,,,,,,,,
3878,0.0034497033338993788,0.0011179165448993444,0.00016490306006744504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013655122893396765,3.0000009536743164,0.3075142502784729,,,,,,,,,,,,,,,,
3879,0.004392283968627453,0.0019489016849547625,0.00017260177992284298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014347289106808603,3.0000009536743164,0.3070075511932373,,,,,,,,,,,,,,,,
3880,0.00236148270778358,0.000947398308198899,7.641120464541018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012999448517803103,3.0000009536743164,0.30604806542396545,,,,,,,,,,,,,,,,
3881,0.004295485094189644,0.002624254673719406,9.99827534542419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013428056263364851,3.0000009536743164,0.3068291246891022,,,,,,,,,,,,,,,,
3882,0.002934071933850646,0.0010288982884958386,0.00012617171159945428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012869133206550032,3.0000009536743164,0.30556172132492065,,,,,,,,,,,,,,,,
3883,0.003739748615771532,0.0023035940248519182,9.922553726937622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87798159965314e-05,3.0000009536743164,0.3049769401550293,,,,,,,,,,,,,,,,
3884,0.0031242314726114273,0.0017370730638504028,8.237668953370303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011267827358096838,3.0000009536743164,0.3045107126235962,,,,,,,,,,,,,,,,
3885,0.0071858796291053295,0.004381882026791573,0.00020667765056714416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014744421059731394,3.0000009536743164,0.3054194152355194,,,,,,,,,,,,,,,,
3886,0.006078460719436407,0.003405430819839239,0.000214236177271232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010613364429445937,3.0000009536743164,0.30508726835250854,,,,,,,,,,,,,,,,
3887,0.009028325788676739,0.006002434529364109,0.00023795902961865067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012926026829518378,3.0000009536743164,0.30664166808128357,,,,,,,,,,,,,,,,
3888,0.0047815353609621525,0.0013120146468281746,0.00027940719155594707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013508970732800663,3.0000009536743164,0.3053472340106964,,,,,,,,,,,,,,,,
3889,0.01304688025265932,0.00849239993840456,0.00039868810563348234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011351991997798905,3.0000009536743164,0.3076551556587219,,,,,,,,,,,,,,,,
3890,0.009802069514989853,0.0031607626006007195,0.0006146033992990851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905447950586677e-05,3.0000009536743164,0.3075435757637024,,,,,,,,,,,,,,,,
3891,0.015247686766088009,0.006926179863512516,0.0007668042671866715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001306929043494165,3.0000009536743164,0.31132811307907104,,,,,,,,,,,,,,,,
3892,0.00773855485022068,0.0034876582212746143,0.000363651110092178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012287709978409111,3.0000009536743164,0.30966511368751526,,,,,,,,,,,,,,,,
3893,0.007925596088171005,0.006668493151664734,5.7516514061717317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013638759264722466,3.0000009536743164,0.3108426034450531,,,,,,,,,,,,,,,,
3894,0.005538946017622948,0.004522149451076984,4.345830893726088e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011644267942756414,3.0000009536743164,0.31489333510398865,,,,,,,,,,,,,,,,
3895,0.008054212667047977,0.005957895889878273,0.00012158442405052483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017609444330446422,3.0000009536743164,0.31406790018081665,,,,,,,,,,,,,,,,
3896,0.0026833447627723217,0.0009389010956510901,8.549209451302886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000177904570591636,3.0000009536743164,0.31313464045524597,,,,,,,,,,,,,,,,
3897,0.006684600841253996,0.0051133036613464355,7.449606346199289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016526725084986538,3.0000009536743164,0.31458666920661926,,,,,,,,,,,,,,,,
3898,0.005512792617082596,0.003927922807633877,6.162810313981026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019371767120901495,3.0000009536743164,0.31635811924934387,,,,,,,,,,,,,,,,
3899,0.004096024204045534,0.0025527128018438816,4.5692613639403135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021727706189267337,3.0000009536743164,0.3144567906856537,,,,,,,,,,,,,,,,
3900,0.0068916748277843,0.004842293448746204,0.00011876772623509169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017234080587513745,3.0000009536743164,0.312054842710495,0.005686864002657517,0.028301947055748403,0.16355019082619013,2.6612540985413102,0.2527311634693978,1.19154418975176,0.2018121911724495,0.9631736887675902,0.10693895252066876,0.5795544293956699,2.2272754669189436,15.034109401702878,0.868969174189095,4.0,0.18333333333333335,0.85
3901,0.002693536225706339,0.0009602330974303186,9.430225327378139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015805609291419387,3.0000009536743164,0.31136560440063477,,,,,,,,,,,,,,,,
3902,0.008083486929535866,0.006520156282931566,7.283494051080197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016699614934623241,3.0000009536743164,0.3119365870952606,,,,,,,,,,,,,,,,
3903,0.0027528938371688128,0.0013755520340055227,6.338441744446754e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148699531564489,3.0000009536743164,0.31215572357177734,,,,,,,,,,,,,,,,
3904,0.008207190781831741,0.00571103673428297,0.00017418237985111773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015086610801517963,3.0000009536743164,0.3123175799846649,,,,,,,,,,,,,,,,
3905,0.0029719879385083914,0.0014992740470916033,8.506017184117809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012442241131793708,3.0000009536743164,0.3106272220611572,,,,,,,,,,,,,,,,
3906,0.007196842692792416,0.006021254695951939,4.888604598818347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013734548701904714,3.0000009536743164,0.3094034790992737,,,,,,,,,,,,,,,,
3907,0.0037875925190746784,0.00257156603038311,5.392989260144532e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013534554454963654,3.0000009536743164,0.3093706965446472,,,,,,,,,,,,,,,,
3908,0.008802425116300583,0.006582709960639477,0.00016803896869532764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010786511120386422,3.0000009536743164,0.3103691637516022,,,,,,,,,,,,,,,,
3909,0.014420337043702602,0.013230077922344208,4.7284171159844846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014348351396620274,3.0000009536743164,0.31187117099761963,,,,,,,,,,,,,,,,
3910,0.01423593983054161,0.0055146608501672745,0.0007883370271883905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016758180572651327,3.0000009536743164,0.3116571307182312,,,,,,,,,,,,,,,,
3911,0.012556375935673714,0.0015393513021990657,0.001007382059469819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018864097364712507,3.0000009536743164,0.3127460777759552,,,,,,,,,,,,,,,,
3912,0.009864560328423977,0.0013630976900458336,0.0007478462066501379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020460013183765113,3.0000009536743164,0.31176280975341797,,,,,,,,,,,,,,,,
3913,0.009815022349357605,0.0018985251663252711,0.0007111575687304139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016098437481559813,3.0000009536743164,0.31191927194595337,,,,,,,,,,,,,,,,
3914,0.00569163030013442,0.001356405671685934,0.00037147628609091043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012409234477672726,3.0000009536743164,0.31280994415283203,,,,,,,,,,,,,,,,
3915,0.008337770588696003,0.0020828405395150185,0.0005327624967321754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018546103092376143,3.0000009536743164,0.3108978569507599,,,,,,,,,,,,,,,,
3916,0.011182301677763462,0.0014307484962046146,0.0008857884677127004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017873369506560266,3.0000009536743164,0.31058865785598755,,,,,,,,,,,,,,,,
3917,0.005371457431465387,0.0015695765614509583,0.0003116830484941602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013701013813260943,3.0000009536743164,0.30903318524360657,,,,,,,,,,,,,,,,
3918,0.004204416647553444,0.0011150056961923838,0.000219692854443565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017849652795121074,3.0000009536743164,0.30724814534187317,,,,,,,,,,,,,,,,
3919,0.007784266024827957,0.0023399638012051582,0.0004791325191035867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013059546472504735,3.0000009536743164,0.3077069818973541,,,,,,,,,,,,,,,,
3920,0.005339538678526878,0.0016870367107912898,0.00030308388522826135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012433261144906282,3.0000009536743164,0.30581986904144287,,,,,,,,,,,,,,,,
3921,0.0024489695206284523,0.000984964077360928,7.172150071710348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014935809304006398,3.0000009536743164,0.304565966129303,,,,,,,,,,,,,,,,
3922,0.004050819668918848,0.0014441002858802676,0.00020091152691747993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011952084605582058,3.0000009536743164,0.30431848764419556,,,,,,,,,,,,,,,,
3923,0.0045531135983765125,0.0015453968662768602,0.00025143357925117016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.867612243397161e-05,3.0000009536743164,0.30312100052833557,,,,,,,,,,,,,,,,
3924,0.004120698198676109,0.001973527716472745,0.00015815440565347672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011312533752061427,3.0000009536743164,0.30303239822387695,,,,,,,,,,,,,,,,
3925,0.004854490049183369,0.002302351873368025,0.00020208710338920355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010625351569615304,3.0000009536743164,0.30308252573013306,,,,,,,,,,,,,,,,
3926,0.002639974467456341,0.0011682219337671995,9.819577826419845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.795892401598394e-05,3.0000009536743164,0.3032723367214203,,,,,,,,,,,,,,,,
