epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
2294,1.2197701930999756,0.6855118870735168,0.5340847969055176,0.0525084063410759,0.0004500357899814844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.471033414825797e-05,5.0,0.2,0,3.0000009536743164,0.30896440148353577,,,,,,,,,,,,,,,,
2295,0.2300834208726883,0.16122418642044067,0.06862704455852509,0.0059153358452022076,0.0004736842820420861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6438020945061e-05,5.0,0.2,0,3.0000009536743164,0.30718177556991577,,,,,,,,,,,,,,,,
2296,0.2106800079345703,0.04514262452721596,0.16535183787345886,0.015738261863589287,0.00039846060099080205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7110483390279114e-05,5.0,0.2,0,3.0000009536743164,0.30566856265068054,,,,,,,,,,,,,,,,
2297,0.3408487141132355,0.14953789114952087,0.19110162556171417,0.018215321004390717,0.0004474207235034555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18356285081245e-05,5.0,0.2,0,3.0000009536743164,0.30665144324302673,,,,,,,,,,,,,,,,
2298,1.1548564434051514,1.0898303985595703,0.06482961773872375,0.004955732263624668,0.000763614836614579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9296544855460525e-05,5.0,0.2,0,3.0000009536743164,0.3085808753967285,,,,,,,,,,,,,,,,
2299,0.373538613319397,0.10194750130176544,0.27137529850006104,0.026477262377738953,0.00033013441134244204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316641570767388e-05,5.0,0.2,0,3.0000009536743164,0.3087579011917114,,,,,,,,,,,,,,,,
2300,0.23675759136676788,0.10588987916707993,0.13065731525421143,0.012305733747780323,0.00037999876076355577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2076571844518185e-05,5.0,0.2,0,3.0000009536743164,0.30680182576179504,0.005565789636725227,0.019818898277566624,0.09820668004056353,1.1085591317283556,0.6591227152314482,1.2495438455789794,0.6102052555934707,1.147755874847153,0.12493065398958784,0.579034058280996,13.390167985643659,74.24251556396484,4.075870475366432,8.0,0.05,0.85
2301,0.2731952965259552,0.1072542816400528,0.16522829234600067,0.01547781378030777,0.0005225075874477625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014254264533519745,5.0,0.2,0,3.0000009536743164,0.30592456459999084,,,,,,,,,,,,,,,,
2302,0.42595916986465454,0.22588366270065308,0.1994704306125641,0.019513318315148354,0.0002168624778278172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012101774336770177,5.0,0.2,0,3.0000009536743164,0.30761727690696716,,,,,,,,,,,,,,,,
2303,0.5590986013412476,0.24159084260463715,0.3169656991958618,0.030703715980052948,0.0004964267136529088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001084146715584211,5.0,0.2,0,3.0000009536743164,0.31066077947616577,,,,,,,,,,,,,,,,
2304,0.16314585506916046,0.0954480916261673,0.06709744781255722,0.006060496438294649,0.00032462418312206864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012006583710899577,5.0,0.2,0,3.0000009536743164,0.3127046525478363,,,,,,,,,,,,,,,,
2305,0.12871074676513672,0.07931779325008392,0.048828139901161194,0.004181860014796257,0.0003504770284052938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011296215234324336,5.0,0.2,0,3.0000009536743164,0.3125241994857788,,,,,,,,,,,,,,,,
2306,0.28664666414260864,0.14773111045360565,0.13844172656536102,0.013186367228627205,0.0003289028536528349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.476452396484092e-05,5.0,0.2,0,3.0000009536743164,0.31152090430259705,,,,,,,,,,,,,,,,
2307,0.32823842763900757,0.22526255249977112,0.10254862159490585,0.009441986680030823,0.00040643784450367093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54475365485996e-05,5.0,0.2,0,3.0000009536743164,0.3124295175075531,,,,,,,,,,,,,,,,
2308,0.2570916414260864,0.18019767105579376,0.07641780376434326,0.006824434734880924,0.0004086727276444435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.523415064904839e-05,5.0,0.2,0,3.0000009536743164,0.31509608030319214,,,,,,,,,,,,,,,,
2309,0.11820068210363388,0.0800565555691719,0.03782211244106293,0.002791405189782381,0.0004954031319357455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.440286233555526e-05,5.0,0.2,0,3.0000009536743164,0.3170352876186371,,,,,,,,,,,,,,,,
2310,0.12166052311658859,0.10143517702817917,0.019860900938510895,0.0013835325371474028,0.00030127877835184336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288965571206063e-05,5.0,0.2,0,3.0000009536743164,0.31802868843078613,,,,,,,,,,,,,,,,
2311,0.20220690965652466,0.11326703429222107,0.0885564312338829,0.008298536762595177,0.00027855305233970284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.668780017411336e-05,5.0,0.2,0,3.0000009536743164,0.3177811801433563,,,,,,,,,,,,,,,,
2312,0.21019554138183594,0.11218712478876114,0.09768784046173096,0.008452328853309155,0.0006582273636013269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.411574577214196e-05,5.0,0.2,0,3.0000009536743164,0.3171164393424988,,,,,,,,,,,,,,,,
2313,0.1878531575202942,0.10172314941883087,0.08579009026288986,0.007780204992741346,0.00039940225542522967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.798615504521877e-05,5.0,0.2,0,3.0000009536743164,0.31705915927886963,,,,,,,,,,,,,,,,
2314,0.17275287210941315,0.14341609179973602,0.028935547918081284,0.0020292378030717373,0.00043215847108513117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024690032470971e-05,5.0,0.2,0,3.0000009536743164,0.31816720962524414,,,,,,,,,,,,,,,,
2315,0.11834518611431122,0.08282134681940079,0.03512941300868988,0.0013528522104024887,0.0010800446616485715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888491381891072e-05,5.0,0.2,0,3.0000009536743164,0.31935545802116394,,,,,,,,,,,,,,,,
2316,0.14361795783042908,0.1312316209077835,0.012020147405564785,0.0005496668163686991,0.0003261739620938897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.323981117224321e-05,5.0,0.2,0,3.0000009536743164,0.3204019367694855,,,,,,,,,,,,,,,,
2317,0.12004067003726959,0.10530050098896027,0.014357753098011017,0.0007455972954630852,0.0003450889780651778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64825235819444e-05,5.0,0.2,0,3.0000009536743164,0.318971186876297,,,,,,,,,,,,,,,,
2318,0.14639762043952942,0.09202946722507477,0.0540279820561409,0.0039961375296115875,0.00070333038456738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.803277938161045e-05,5.0,0.2,0,3.0000009536743164,0.3170281648635864,,,,,,,,,,,,,,,,
2319,0.13365978002548218,0.07340355962514877,0.059906087815761566,0.004862912930548191,0.0005638481234200299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.002717757131904e-05,5.0,0.2,0,3.0000009536743164,0.3158237934112549,,,,,,,,,,,,,,,,
2320,0.09351133555173874,0.0771327018737793,0.01606128178536892,0.001034890185110271,0.0002856189967133105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.347070302581415e-05,5.0,0.2,0,3.0000009536743164,0.3156379759311676,,,,,,,,,,,,,,,,
2321,0.090524822473526,0.07180215418338776,0.01835916005074978,0.0011107375612482429,0.00036258919863030314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270062633324414e-05,5.0,0.2,0,3.0000009536743164,0.31670427322387695,,,,,,,,,,,,,,,,
2322,0.09190382808446884,0.07486489415168762,0.016780616715550423,0.001132146455347538,0.0002729575789999217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166378105059266e-05,5.0,0.2,0,3.0000009536743164,0.3165450692176819,,,,,,,,,,,,,,,,
2323,0.09847313165664673,0.08823022246360779,0.009881101548671722,0.0006174662848934531,0.00018532192916609347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.236150122480467e-05,5.0,0.2,0,3.0000009536743164,0.3142823576927185,,,,,,,,,,,,,,,,
2324,0.09574232995510101,0.07753697037696838,0.01786833070218563,0.0010888830292969942,0.00034897506702691317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.740518438164145e-05,5.0,0.2,0,3.0000009536743164,0.31179043650627136,,,,,,,,,,,,,,,,
2325,0.09338844567537308,0.07407384365797043,0.019009528681635857,0.001615725108422339,0.00014261389151215553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10148927080445e-05,5.0,0.2,0,3.0000009536743164,0.31105726957321167,,,,,,,,,,,,,,,,
2326,0.09031476080417633,0.07287104427814484,0.017173530533909798,0.0011191540397703648,0.00029909948352724314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.403797695180401e-05,5.0,0.2,0,3.0000009536743164,0.3119020164012909,,,,,,,,,,,,,,,,
2327,0.07522913813591003,0.06873607635498047,0.006208732258528471,0.0003565147635526955,0.00013217923697084188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.686615622835234e-05,5.0,0.2,0,3.0000009536743164,0.31199249625205994,,,,,,,,,,,,,,,,
2328,0.08240725100040436,0.06998731195926666,0.0121266795322299,0.0007455311133526266,0.0002335684112040326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86529822612647e-05,5.0,0.2,0,3.0000009536743164,0.31022053956985474,,,,,,,,,,,,,,,,
2329,0.07853390276432037,0.06694965064525604,0.011297625489532948,0.0007861944031901658,0.0001717840787023306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732458521379158e-05,5.0,0.2,0,3.0000009536743164,0.3078942596912384,,,,,,,,,,,,,,,,
2330,0.08405768871307373,0.07321348786354065,0.010610409080982208,0.000795241619925946,0.00013289962953422219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675862146541476e-05,5.0,0.2,0,3.0000009536743164,0.30696892738342285,,,,,,,,,,,,,,,,
2331,0.08891066908836365,0.07369816303253174,0.014959737658500671,0.0010400365572422743,0.00022796858684159815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0553277105791494e-05,5.0,0.2,0,3.0000009536743164,0.3073861598968506,,,,,,,,,,,,,,,,
2332,0.0827561691403389,0.07071642577648163,0.01178496889770031,0.0006836986285634339,0.0002473991480655968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.095481901662424e-05,5.0,0.2,0,3.0000009536743164,0.30849534273147583,,,,,,,,,,,,,,,,
2333,0.07242447882890701,0.06538154929876328,0.0067947031930089,0.00047572440234944224,0.00010187293810304254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.964408071828075e-05,5.0,0.2,0,3.0000009536743164,0.3087409734725952,,,,,,,,,,,,,,,,
2334,0.07381849735975266,0.06602824479341507,0.007482839748263359,0.00041029881685972214,0.00016899258480407298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148147804196924e-05,5.0,0.2,0,3.0000009536743164,0.30736038088798523,,,,,,,,,,,,,,,,
2335,0.07919999212026596,0.07154490053653717,0.007377441506832838,0.00041337331640534103,0.00016218543169088662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.553111986955628e-05,5.0,0.2,0,3.0000009536743164,0.3064471483230591,,,,,,,,,,,,,,,,
2336,0.07392791658639908,0.06418118625879288,0.009487985633313656,0.0007934755412861705,7.766150520183146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.174821490072645e-05,5.0,0.2,0,3.0000009536743164,0.3067643940448761,,,,,,,,,,,,,,,,
2337,0.07832632958889008,0.06584912538528442,0.012209668755531311,0.0009154711733572185,0.00015274787438102067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3506828407989815e-05,5.0,0.2,0,3.0000009536743164,0.308123916387558,,,,,,,,,,,,,,,,
2338,0.07662282139062881,0.06812980771064758,0.008275847882032394,0.0003712549223564565,0.00022816489217802882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.343270484241657e-05,5.0,0.2,0,3.0000009536743164,0.30889227986335754,,,,,,,,,,,,,,,,
2339,0.0706653892993927,0.06427060812711716,0.00615668436512351,0.0004329557705204934,9.135634172707796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762029493576847e-05,5.0,0.2,0,3.0000009536743164,0.3082803785800934,,,,,,,,,,,,,,,,
2340,0.0758175477385521,0.06707921624183655,0.008459910750389099,0.0005080390255898237,0.0001689760247245431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.568446795223281e-05,5.0,0.2,0,3.0000009536743164,0.30745378136634827,,,,,,,,,,,,,,,,
2341,0.06952764838933945,0.0625404417514801,0.006724763661623001,0.00047738911234773695,9.75436414591968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2490009693428874e-05,5.0,0.2,0,3.0000009536743164,0.3070979118347168,,,,,,,,,,,,,,,,
2342,0.07868251204490662,0.06304438412189484,0.01535695232450962,0.0008685864740982652,0.00033355437335558236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.623537435894832e-05,5.0,0.2,0,3.0000009536743164,0.30820173025131226,,,,,,,,,,,,,,,,
2343,0.0699499100446701,0.060079410672187805,0.009640532545745373,0.0008516104426234961,5.622137541649863e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599418753059581e-05,5.0,0.2,0,3.0000009536743164,0.3095860183238983,,,,,,,,,,,,,,,,
2344,0.07532001286745071,0.061389125883579254,0.013688743114471436,0.0005681163165718317,0.0004003790090791881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.842911221203394e-05,5.0,0.2,0,3.0000009536743164,0.3099263608455658,,,,,,,,,,,,,,,,
2345,0.07404369115829468,0.06558699905872345,0.008193706162273884,0.0005825397092849016,0.00011841543891932815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2597159083234146e-05,5.0,0.2,0,3.0000009536743164,0.3094392716884613,,,,,,,,,,,,,,,,
2346,0.06852801889181137,0.061771705746650696,0.006505097262561321,0.0005494281649589539,5.054077337263152e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.024361234973185e-05,5.0,0.2,0,3.0000009536743164,0.3087242841720581,,,,,,,,,,,,,,,,
2347,0.07666806131601334,0.06270340830087662,0.013756224885582924,0.0007356319110840559,0.0003199953061994165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.168540544924326e-05,5.0,0.2,0,3.0000009536743164,0.3086951673030853,,,,,,,,,,,,,,,,
2348,0.06818097084760666,0.05971294641494751,0.008241381496191025,0.0006331015611067414,9.551830589771271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5327775296755135e-05,5.0,0.2,0,3.0000009536743164,0.3090766370296478,,,,,,,,,,,,,,,,
2349,0.07077523320913315,0.06353724002838135,0.007033160887658596,0.0005144372116774321,9.44394341786392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096555130672641e-05,5.0,0.2,0,3.0000009536743164,0.30983060598373413,,,,,,,,,,,,,,,,
2350,0.06960169970989227,0.06254859268665314,0.00675894133746624,0.00043322809506207705,0.00012133301788708195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.883276025997475e-05,5.0,0.2,0,3.0000009536743164,0.30992281436920166,,,,,,,,,,,,,,,,
2351,0.0637839064002037,0.05762758105993271,0.005922173615545034,0.0004583618137985468,6.692777969874442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6830256906105205e-05,5.0,0.2,0,3.0000009536743164,0.30940550565719604,,,,,,,,,,,,,,,,
2352,0.06555907428264618,0.05790109932422638,0.007402897346764803,0.0004446225648280233,0.00014783357619307935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101611532154493e-05,5.0,0.2,0,3.0000009536743164,0.30886372923851013,,,,,,,,,,,,,,,,
2353,0.06365574151277542,0.05634951591491699,0.007075217552483082,0.0005931812338531017,5.7170254876837134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.620081017492339e-05,5.0,0.2,0,3.0000009536743164,0.30910995602607727,,,,,,,,,,,,,,,,
2354,0.06560198217630386,0.05540430545806885,0.010002786293625832,0.0007476985920220613,0.00012628998956643045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.897860005963594e-05,5.0,0.2,0,3.0000009536743164,0.3095528781414032,,,,,,,,,,,,,,,,
2355,0.0653466060757637,0.058160312473773956,0.006960175931453705,0.0005479468964040279,7.403535710182041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522324525169097e-05,5.0,0.2,0,3.0000009536743164,0.30948275327682495,,,,,,,,,,,,,,,,
2356,0.06918542832136154,0.06172885745763779,0.007193374913185835,0.000579173443838954,7.008201646385714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263938510324806e-05,5.0,0.2,0,3.0000009536743164,0.30909085273742676,,,,,,,,,,,,,,,,
2357,0.06146075576543808,0.054295629262924194,0.00690047349780798,0.0005223519401624799,8.384772081626579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293061985867098e-05,5.0,0.2,0,3.0000009536743164,0.3088328242301941,,,,,,,,,,,,,,,,
2358,0.06621573865413666,0.05753808841109276,0.008452842012047768,0.0007074533496052027,6.891542579978704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4961838284507394e-05,5.0,0.2,0,3.0000009536743164,0.30861711502075195,,,,,,,,,,,,,,,,
2359,0.06422201544046402,0.05580093339085579,0.00821006391197443,0.0006859188433736563,6.75437695463188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220380651531741e-05,5.0,0.2,0,3.0000009536743164,0.30869758129119873,,,,,,,,,,,,,,,,
2360,0.06594706326723099,0.058397818356752396,0.007281036581844091,0.0005953178624622524,6.639288767473772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.364058961276896e-05,5.0,0.2,0,3.0000009536743164,0.30891603231430054,,,,,,,,,,,,,,,,
2361,0.06192171946167946,0.05471746623516083,0.006954538635909557,0.0006151352426968515,4.015930608147755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9942536861635745e-05,5.0,0.2,0,3.0000009536743164,0.30892661213874817,,,,,,,,,,,,,,,,
2362,0.06403954327106476,0.055969998240470886,0.007831803523004055,0.0006518861628137529,6.56470947433263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754816836793907e-05,5.0,0.2,0,3.0000009536743164,0.30889520049095154,,,,,,,,,,,,,,,,
2363,0.059876732528209686,0.05291540175676346,0.006730739958584309,0.000597816426306963,3.7628793506883085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611859912984073e-05,5.0,0.2,0,3.0000009536743164,0.308357834815979,,,,,,,,,,,,,,,,
2364,0.06057532876729965,0.051752932369709015,0.008607066236436367,0.0007751521770842373,4.277723201084882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3065570935141295e-05,5.0,0.2,0,3.0000009536743164,0.3078997731208801,,,,,,,,,,,,,,,,
2365,0.06200457736849785,0.05067465454339981,0.011074836365878582,0.0009338135132566094,8.683505438966677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101675560581498e-05,5.0,0.2,0,3.0000009536743164,0.30789101123809814,,,,,,,,,,,,,,,,
2366,0.057922881096601486,0.049858540296554565,0.0078015634790062904,0.0005256706499494612,0.00012724286352749914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2555878937710077e-05,5.0,0.2,0,3.0000009536743164,0.30851176381111145,,,,,,,,,,,,,,,,
2367,0.06027824804186821,0.05268017202615738,0.007350115105509758,0.0006540631293319166,4.047419497510418e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959190482622944e-05,5.0,0.2,0,3.0000009536743164,0.30879566073417664,,,,,,,,,,,,,,,,
2368,0.05593795329332352,0.05076111480593681,0.00490658450871706,0.0004164642305113375,3.709710290422663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405066258390434e-05,5.0,0.2,0,3.0000009536743164,0.30856579542160034,,,,,,,,,,,,,,,,
2369,0.05644712597131729,0.04717876762151718,0.008986234664916992,0.0007816993165761232,5.8462122979108244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.642469477606937e-05,5.0,0.2,0,3.0000009536743164,0.30794471502304077,,,,,,,,,,,,,,,,
2370,0.054727792739868164,0.046742137521505356,0.007766779977828264,0.0006912059616297483,4.2736020986922085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377484219730832e-05,5.0,0.2,0,3.0000009536743164,0.30783405900001526,,,,,,,,,,,,,,,,
2371,0.054916862398386,0.047922711819410324,0.006694633513689041,0.0005359645583666861,6.674938776995987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99037048232276e-05,5.0,0.2,0,3.0000009536743164,0.30835819244384766,,,,,,,,,,,,,,,,
2372,0.05509595945477486,0.04841193929314613,0.006439341697841883,0.0006006531184539199,2.164052420994267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.893512959824875e-05,5.0,0.2,0,3.0000009536743164,0.30880171060562134,,,,,,,,,,,,,,,,
2373,0.05307486280798912,0.04500097781419754,0.007805254310369492,0.0006413619266822934,6.958175072213635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37264313607011e-05,5.0,0.2,0,3.0000009536743164,0.309009850025177,,,,,,,,,,,,,,,,
2374,0.052952200174331665,0.04640099033713341,0.006322422996163368,0.0005655825952999294,3.3329859434161335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.575716593535617e-05,5.0,0.2,0,3.0000009536743164,0.30891117453575134,,,,,,,,,,,,,,,,
2375,0.049824055284261703,0.04278511926531792,0.006820240058004856,0.0005753239965997636,5.3350013331510127e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373901174403727e-05,5.0,0.2,0,3.0000009536743164,0.308730810880661,,,,,,,,,,,,,,,,
2376,0.05793387442827225,0.04476672410964966,0.012915946543216705,0.0009577965247444808,0.0001668990298639983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0241025746800005e-05,5.0,0.2,0,3.0000009536743164,0.30855730175971985,,,,,,,,,,,,,,,,
2377,0.05118909105658531,0.04338572919368744,0.007577800657600164,0.000670025241561234,4.387742228573188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511249790084548e-05,5.0,0.2,0,3.0000009536743164,0.30863067507743835,,,,,,,,,,,,,,,,
2378,0.05074060335755348,0.043072305619716644,0.007383161224424839,0.0006486289203166962,4.484360397327691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7027376897167414e-05,5.0,0.2,0,3.0000009536743164,0.30914196372032166,,,,,,,,,,,,,,,,
2379,0.0500505156815052,0.042865049093961716,0.006948848720639944,0.0005978484987281263,4.8518173571210355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732372326543555e-05,5.0,0.2,0,3.0000009536743164,0.30958613753318787,,,,,,,,,,,,,,,,
2380,0.048456959426403046,0.039662882685661316,0.008566293865442276,0.0007349900552071631,6.081969695514999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5556829718407243e-05,5.0,0.2,0,3.0000009536743164,0.3097623288631439,,,,,,,,,,,,,,,,
2381,0.04823071509599686,0.03732415288686752,0.010693620890378952,0.0010295507963746786,1.9905630324501544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.258796980138868e-05,5.0,0.2,0,3.0000009536743164,0.3096315860748291,,,,,,,,,,,,,,,,
2382,0.04788784682750702,0.038002967834472656,0.009629311040043831,0.0008826320990920067,4.014949081465602e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1113693189108744e-05,5.0,0.2,0,3.0000009536743164,0.30925366282463074,,,,,,,,,,,,,,,,
2383,0.046913404017686844,0.03995738923549652,0.0066952998749911785,0.000638142111711204,1.5693920431658626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214310294832103e-05,5.0,0.2,0,3.0000009536743164,0.30924978852272034,,,,,,,,,,,,,,,,
2384,0.046197131276130676,0.037009671330451965,0.008946646004915237,0.0007802911568433046,5.7186727644875646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8162994062295184e-05,5.0,0.2,0,3.0000009536743164,0.30951443314552307,,,,,,,,,,,,,,,,
2385,0.04421351104974747,0.03712911158800125,0.006884738802909851,0.0006478504510596395,2.0311737898737192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.993210702901706e-05,5.0,0.2,0,3.0000009536743164,0.30998411774635315,,,,,,,,,,,,,,,,
2386,0.04592430219054222,0.03611791878938675,0.009563964791595936,0.0008808259153738618,3.7785292079206556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8483572754776105e-05,5.0,0.2,0,3.0000009536743164,0.31015145778656006,,,,,,,,,,,,,,,,
2387,0.04328363016247749,0.03458485007286072,0.008444895036518574,0.0007128028082661331,6.584333459613845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.077713285572827e-05,5.0,0.2,0,3.0000009536743164,0.31006327271461487,,,,,,,,,,,,,,,,
2388,0.04260272532701492,0.03426782041788101,0.008116524666547775,0.0006202278891578317,9.57123120315373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3676147470250726e-05,5.0,0.2,0,3.0000009536743164,0.3096821904182434,,,,,,,,,,,,,,,,
2389,0.04068930447101593,0.03166235238313675,0.00879491213709116,0.0008054893696680665,3.700094384839758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.640812403522432e-05,5.0,0.2,0,3.0000009536743164,0.3096013069152832,,,,,,,,,,,,,,,,
2390,0.03897485509514809,0.03121834620833397,0.00751498294994235,0.0006960777682252228,2.7710277208825573e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8305395466741174e-05,5.0,0.2,0,3.0000009536743164,0.30974704027175903,,,,,,,,,,,,,,,,
2391,0.03993850573897362,0.0316900908946991,0.00801768247038126,0.000655482814181596,7.314272806979716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.614650970324874e-05,5.0,0.2,0,3.0000009536743164,0.30990415811538696,,,,,,,,,,,,,,,,
2392,0.03885764628648758,0.03110622987151146,0.007498116232454777,0.0007001288468018174,2.484140350134112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0660040869843215e-05,5.0,0.2,0,3.0000009536743164,0.309616357088089,,,,,,,,,,,,,,,,
2393,0.03755645081400871,0.028594641014933586,0.008679918013513088,0.0007625683210790157,5.271173358778469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.637871799990535e-05,5.0,0.2,0,3.0000009536743164,0.3093201220035553,,,,,,,,,,,,,,,,
2394,0.03696545213460922,0.02871757373213768,0.008046298287808895,0.0007652647909708321,1.9682514903252013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031596108688973e-05,5.0,0.2,0,3.0000009536743164,0.3092482388019562,,,,,,,,,,,,,,,,
